1,0,1700.0,391.0,156.0,337.0,0.91455,1,-1,-1,-1
1,1,250.0,456.0,107.0,248.0,0.883148,1,-1,-1,-1
1,2,1255.0,539.0,60.0,118.0,0.826354,1,-1,-1,-1
1,3,1288.0,459.0,73.0,199.0,0.745969,1,-1,-1,-1
1,4,120.0,504.0,93.0,239.0,0.740778,1,-1,-1,-1
1,5,0.0,243.0,110.0,666.0,0.655897,1,-1,-1,-1
1,6,1885.0,369.0,35.0,213.0,0.489681,1,-1,-1,-1
2,0,1688.999632361952,389.9999754907968,163.0,338.0,0.900352,1,-1,-1,-1
2,1,262.0003186196417,456.00004901840646,96.0,250.0,0.875928,1,-1,-1,-1
2,2,1257.0000735276094,538.0,59.0,120.0,0.823182,1,-1,-1,-1
2,3,1291.000098036813,461.00004901840646,71.0,197.0,0.732246,1,-1,-1,-1
2,4,118.99970588956154,502.9999754907968,83.0,240.0,0.72437,1,-1,-1,-1
2,5,9.803681282249954e-05,247.0000980368128,114.0,662.0,0.745286,1,-1,-1,-1
2,6,1883.9999509815937,369.99992647239037,35.0,208.0,0.512531,1,-1,-1,-1
3,0,1685.9112178754237,388.99507377179236,163.0,340.0,0.908388,1,-1,-1,-1
3,1,262.0665224169428,456.0123339066589,97.0,251.0,0.874236,1,-1,-1,-1
3,2,1260.0222230353538,538.0,56.0,120.0,0.781718,1,-1,-1,-1
3,3,1294.0271492635616,460.00737100617164,68.0,198.0,0.735964,1,-1,-1,-1
3,4,115.93592236102117,502.99507377179236,87.0,240.0,0.746885,1,-1,-1,-1
3,5,0.03211216404871209,282.10407422111416,119.0,626.0,0.811071,1,-1,-1,-1
3,6,1881.9851846430975,367.9703326139153,37.0,206.0,0.612416,1,-1,-1,-1
4,0,1682.9074364560317,390.00010791547083,162.0,341.0,0.894863,1,-1,-1,-1
4,1,262.2321696031473,456.1782515606303,97.0,251.0,0.873194,1,-1,-1,-1
4,2,1263.5267291688044,539.0050095556998,54.0,121.0,0.753537,1,-1,-1,-1
4,3,1296.5299609571332,459.84302485218484,67.0,199.0,0.748201,1,-1,-1,-1
4,4,116.61096316450835,502.996768211671,89.0,241.0,0.771795,1,-1,-1,-1
4,5,0.8718670731783291,262.7067716411906,125.0,652.0,0.847215,1,-1,-1,-1
4,6,1879.6499604553971,356.96291643497784,39.0,219.0,0.585821,1,-1,-1,-1
5,0,1683.9167912729586,389.43994755280505,159.0,344.0,0.909074,1,-1,-1,-1
5,1,262.2378225704915,456.25518111192525,97.0,250.0,0.862469,1,-1,-1,-1
5,2,1268.9475210076505,541.5035293671414,49.0,117.0,0.759562,1,-1,-1,-1
5,3,1298.7835298246785,459.1072593928725,68.0,199.0,0.759677,1,-1,-1,-1
5,4,121.01073500054736,504.0445314331165,85.0,241.0,0.786934,1,-1,-1,-1
5,5,1.2444447836868022,245.26653112255792,137.0,667.0,0.890312,1,-1,-1,-1
5,6,1878.3408450349887,349.1648971754498,40.0,225.0,0.64103,1,-1,-1,-1
6,0,1685.7344957143152,390.2459432949869,151.0,346.0,0.901745,1,-1,-1,-1
6,1,263.9653209876929,456.9424501462004,95.0,249.0,0.869982,1,-1,-1,-1
6,2,1273.6708480441425,540.7464159833697,43.0,118.0,0.742333,1,-1,-1,-1
6,3,1300.3437073614562,457.9408772612936,69.0,200.0,0.765524,1,-1,-1,-1
6,4,123.7826332975693,505.3076995428405,82.0,240.0,0.831403,1,-1,-1,-1
